Mechanical Angle,Electrical Angle,Target Velocity,Velocity,Target Iq,Iq,Target Id,Id
2.960000,0.240000,2.310000,0.181000,0.003000,0.000000,0.000000,0.000000
2.960000,0.230000,2.310000,0.181000,0.006000,0.000000,0.000000,0.000000
2.960000,0.230000,2.310000,0.192000,0.002000,0.000000,0.000000,0.000000
2.960000,0.260000,2.310000,0.195000,0.003000,0.000000,0.000000,0.000000
2.870000,0.280000,2.310000,0.195000,0.003000,0.000000,0.000000,0.000000
2.810000,0.330000,2.310000,0.195000,0.003000,0.000000,0.000000,0.000000
2.740000,0.370000,2.320000,0.195000,0.003000,0.000000,0.000000,0.000000
2.670000,0.540000,2.330000,0.195000,0.003000,0.000000,0.000000,0.000000
2.670000,0.540000,2.330000,0.195000,0.009000,0.000000,0.000000,0.000000
2.670000,0.550000,2.330000,0.202000,0.002000,0.000000,0.000000,0.000000
2.670000,0.570000,2.330000,0.206000,0.000000,0.000000,0.000000,0.000000
2.640000,0.600000,2.340000,0.206000,0.000000,0.000000,0.000000,0.000000
2.680000,0.700000,2.350000,0.206000,0.000000,0.000000,0.000000,0.000000
2.690000,0.790000,2.360000,0.206000,0.000000,0.000000,0.000000,0.000000
2.720000,1.200000,2.390000,0.206000,0.000000,0.000000,0.000000,0.000000
2.720000,1.210000,2.390000,0.200000,0.015000,0.000000,0.000000,0.000000
2.720000,1.230000,2.390000,0.201000,0.007000,0.000000,0.000000,0.000000
2.720000,1.260000,2.390000,0.202000,0.004000,0.000000,0.000000,0.000000
2.740000,1.290000,2.400000,0.202000,0.004000,0.000000,0.000000,0.000000
2.800000,1.390000,2.410000,0.202000,0.004000,0.000000,0.000000,0.000000
2.900000,1.540000,2.420000,0.202000,0.004000,0.000000,0.000000,0.000000
3.000000,2.200000,2.490000,0.202000,0.004000,0.000000,0.000000,0.000000
3.000000,2.200000,2.490000,0.193000,0.023000,0.000000,0.000000,0.000000
3.000000,2.230000,2.490000,0.189000,0.010000,0.000000,0.000000,0.000000
3.000000,2.260000,2.490000,0.186000,0.001000,0.000000,0.000000,0.000000
3.000000,2.290000,2.490000,0.186000,0.001000,0.000000,0.000000,0.000000
3.000000,2.370000,2.490000,0.185000,0.006000,0.000000,0.000000,0.000000
3.080000,2.520000,2.510000,0.185000,0.006000,0.000000,0.000000,0.000000
3.270000,2.730000,2.530000,0.185000,0.006000,0.000000,0.000000,0.000000
3.340000,3.250000,2.580000,0.185000,0.006000,0.000000,0.000000,0.000000
3.340000,3.260000,2.580000,0.180000,0.027000,0.000000,0.000000,0.000000
3.340000,3.280000,2.580000,0.176000,0.011000,0.000000,0.000000,0.000000
3.340000,3.290000,2.580000,0.180000,0.000000,0.000000,0.000000,0.000000
3.290000,3.340000,2.590000,0.180000,0.000000,0.000000,0.000000,0.000000
3.170000,3.370000,2.590000,0.180000,0.000000,0.000000,0.000000,0.000000
3.120000,3.430000,2.600000,0.180000,0.000000,0.000000,0.000000,0.000000
3.050000,3.660000,2.620000,0.180000,0.000000,0.000000,0.000000,0.000000
3.050000,3.650000,2.620000,0.181000,0.007000,0.000000,0.000000,0.000000
3.050000,3.690000,2.620000,0.183000,0.004000,0.000000,0.000000,0.000000
3.050000,3.700000,2.620000,0.187000,0.003000,0.000000,0.000000,0.000000
3.030000,3.750000,2.630000,0.187000,0.003000,0.000000,0.000000,0.000000
3.080000,3.870000,2.640000,0.187000,0.003000,0.000000,0.000000,0.000000
3.130000,3.990000,2.650000,0.187000,0.003000,0.000000,0.000000,0.000000
3.140000,4.390000,2.680000,0.187000,0.003000,0.000000,0.000000,0.000000
3.140000,4.400000,2.680000,0.180000,0.016000,0.000000,0.000000,0.000000
3.140000,4.420000,2.680000,0.179000,0.004000,0.000000,0.000000,0.000000
3.140000,4.460000,2.680000,0.181000,0.003000,0.000000,0.000000,0.000000
3.140000,4.490000,2.690000,0.181000,0.003000,0.000000,0.000000,0.000000
3.240000,4.640000,2.710000,0.181000,0.003000,0.000000,0.000000,0.000000
3.400000,4.840000,2.720000,0.181000,0.003000,0.000000,0.000000,0.000000
3.460000,5.440000,2.780000,0.181000,0.003000,0.000000,0.000000,0.000000
3.460000,5.440000,2.780000,0.171000,0.024000,0.000000,0.000000,0.000000
3.460000,5.470000,2.780000,0.170000,0.008000,0.000000,0.000000,0.000000
3.460000,5.490000,2.780000,0.167000,0.003000,0.000000,0.000000,0.000000
3.450000,5.540000,2.790000,0.167000,0.003000,0.000000,0.000000,0.000000
3.440000,5.610000,2.800000,0.167000,0.003000,0.000000,0.000000,0.000000
3.490000,5.750000,2.810000,0.167000,0.003000,0.000000,0.000000,0.000000
3.460000,6.150000,2.840000,0.167000,0.003000,0.000000,0.000000,0.000000
3.460000,6.170000,2.840000,0.168000,0.015000,0.000000,0.000000,0.000000
3.460000,6.160000,2.840000,0.170000,0.008000,0.000000,0.000000,0.000000
3.460000,6.180000,2.840000,0.175000,-0.002000,0.000000,0.000000,0.000000
3.370000,6.200000,2.850000,0.175000,-0.002000,0.000000,0.000000,0.000000
3.370000,6.250000,2.850000,0.174000,-0.001000,0.000000,0.000000,0.000000
3.310000,0.020000,2.860000,0.174000,-0.001000,0.000000,0.000000,0.000000
3.300000,0.450000,2.900000,0.174000,-0.001000,0.000000,0.000000,0.000000
3.300000,0.470000,2.900000,0.171000,0.009000,0.000000,0.000000,0.000000
3.300000,0.490000,2.900000,0.173000,0.004000,0.000000,0.000000,0.000000
3.300000,0.520000,2.900000,0.172000,0.000000,0.000000,0.000000,0.000000
3.300000,0.560000,2.910000,0.172000,0.000000,0.000000,0.000000,0.000000
3.300000,0.640000,2.910000,0.171000,0.003000,0.000000,0.000000,0.000000
3.400000,0.800000,2.930000,0.171000,0.003000,0.000000,0.000000,0.000000
3.480000,0.950000,2.940000,0.171000,0.003000,0.000000,0.000000,0.000000
3.590000,1.600000,3.000000,0.171000,0.003000,0.000000,0.000000,0.000000
3.590000,1.620000,3.000000,0.160000,0.025000,0.000000,0.000000,0.000000
3.590000,1.670000,3.000000,0.159000,0.013000,0.000000,0.000000,0.000000
3.590000,1.710000,3.000000,0.159000,0.006000,0.000000,0.000000,0.000000
3.700000,1.830000,3.020000,0.159000,0.006000,0.000000,0.000000,0.000000
3.820000,2.010000,3.040000,0.159000,0.006000,0.000000,0.000000,0.000000
3.950000,2.210000,3.060000,0.159000,0.006000,0.000000,0.000000,0.000000
3.990000,2.790000,3.110000,0.159000,0.006000,0.000000,0.000000,0.000000
3.990000,2.780000,3.110000,0.153000,0.025000,0.000000,0.000000,0.000000
3.990000,2.810000,3.110000,0.149000,0.012000,0.000000,0.000000,0.000000
3.990000,2.830000,3.110000,0.148000,0.006000,0.000000,0.000000,0.000000
3.890000,2.850000,3.120000,0.148000,0.006000,0.000000,0.000000,0.000000
3.830000,2.930000,3.120000,0.148000,0.006000,0.000000,0.000000,0.000000
3.780000,3.020000,3.130000,0.148000,0.006000,0.000000,0.000000,0.000000
3.740000,3.390000,3.160000,0.148000,0.006000,0.000000,0.000000,0.000000
3.740000,3.400000,3.160000,0.145000,0.012000,0.000000,0.000000,0.000000
3.740000,3.440000,3.160000,0.151000,0.005000,0.000000,0.000000,0.000000
3.740000,3.460000,3.160000,0.152000,0.002000,0.000000,0.000000,0.000000
3.760000,3.510000,3.180000,0.152000,0.002000,0.000000,0.000000,0.000000
3.780000,3.630000,3.190000,0.152000,0.002000,0.000000,0.000000,0.000000
3.880000,3.810000,3.200000,0.152000,0.002000,0.000000,0.000000,0.000000
3.930000,4.460000,3.260000,0.152000,0.002000,0.000000,0.000000,0.000000
3.930000,4.460000,3.260000,0.143000,0.021000,0.000000,0.000000,0.000000
3.930000,4.500000,3.260000,0.145000,0.007000,0.000000,0.000000,0.000000
3.930000,4.530000,3.260000,0.143000,0.002000,0.000000,0.000000,0.000000
3.960000,4.590000,3.270000,0.143000,0.002000,0.000000,0.000000,0.000000
4.040000,4.720000,3.280000,0.143000,0.002000,0.000000,0.000000,0.000000
4.150000,4.910000,3.300000,0.143000,0.002000,0.000000,0.000000,0.000000
4.200000,5.620000,3.370000,0.143000,0.002000,0.000000,0.000000,0.000000
4.200000,5.650000,3.370000,0.135000,0.022000,0.000000,0.000000,0.000000
4.200000,5.660000,3.370000,0.137000,0.008000,0.000000,0.000000,0.000000
4.200000,5.690000,3.370000,0.138000,0.001000,0.000000,0.000000,0.000000
4.130000,5.700000,3.370000,0.138000,0.001000,0.000000,0.000000,0.000000
4.130000,5.760000,3.370000,0.137000,0.000000,0.000000,0.000000,0.000000
4.120000,5.890000,3.390000,0.137000,0.000000,0.000000,0.000000,0.000000
4.130000,6.020000,3.400000,0.137000,0.000000,0.000000,0.000000,0.000000
4.150000,0.240000,3.450000,0.137000,0.000000,0.000000,0.000000,0.000000
4.150000,0.240000,3.450000,0.132000,0.014000,0.000000,0.000000,0.000000
4.150000,0.290000,3.450000,0.133000,0.006000,0.000000,0.000000,0.000000
4.150000,0.310000,3.450000,0.132000,0.001000,0.000000,0.000000,0.000000
4.150000,0.400000,3.460000,0.132000,0.001000,0.000000,0.000000,0.000000
4.220000,0.570000,3.480000,0.132000,0.001000,0.000000,0.000000,0.000000
4.380000,0.800000,3.500000,0.132000,0.001000,0.000000,0.000000,0.000000
4.490000,1.570000,3.570000,0.132000,0.001000,0.000000,0.000000,0.000000
4.490000,1.600000,3.570000,0.117000,0.025000,0.000000,0.000000,0.000000
4.490000,1.630000,3.570000,0.118000,0.011000,0.000000,0.000000,0.000000
4.490000,1.680000,3.570000,0.118000,0.005000,0.000000,0.000000,0.000000
4.540000,1.750000,3.590000,0.118000,0.005000,0.000000,0.000000,0.000000
4.670000,1.970000,3.610000,0.118000,0.005000,0.000000,0.000000,0.000000
4.810000,2.200000,3.630000,0.118000,0.005000,0.000000,0.000000,0.000000
4.860000,2.920000,3.690000,0.118000,0.005000,0.000000,0.000000,0.000000
4.860000,2.950000,3.690000,0.107000,0.024000,0.000000,0.000000,0.000000
4.860000,2.960000,3.690000,0.106000,0.010000,0.000000,0.000000,0.000000
4.860000,2.990000,3.690000,0.104000,0.004000,0.000000,0.000000,0.000000
4.810000,3.030000,3.700000,0.104000,0.004000,0.000000,0.000000,0.000000
4.830000,3.180000,3.720000,0.104000,0.004000,0.000000,0.000000,0.000000
4.830000,3.330000,3.730000,0.104000,0.004000,0.000000,0.000000,0.000000
4.900000,4.140000,3.800000,0.104000,0.004000,0.000000,0.000000,0.000000
4.900000,4.170000,3.800000,0.095000,0.020000,0.000000,0.000000,0.000000
4.900000,4.200000,3.800000,0.097000,0.008000,0.000000,0.000000,0.000000
4.900000,4.250000,3.800000,0.098000,0.003000,0.000000,0.000000,0.000000
4.930000,4.310000,3.820000,0.098000,0.003000,0.000000,0.000000,0.000000
4.950000,4.420000,3.830000,0.098000,0.003000,0.000000,0.000000,0.000000
5.070000,4.650000,3.850000,0.098000,0.003000,0.000000,0.000000,0.000000
5.140000,5.550000,3.930000,0.098000,0.003000,0.000000,0.000000,0.000000
5.140000,5.560000,3.930000,0.088000,0.023000,0.000000,0.000000,0.000000
5.140000,5.610000,3.930000,0.090000,0.010000,0.000000,0.000000,0.000000
5.140000,5.650000,3.930000,0.088000,0.004000,0.000000,0.000000,0.000000
5.140000,5.700000,3.950000,0.088000,0.004000,0.000000,0.000000,0.000000
5.140000,5.780000,3.950000,0.086000,0.004000,0.000000,0.000000,0.000000
5.210000,6.010000,3.970000,0.086000,0.004000,0.000000,0.000000,0.000000
5.270000,6.200000,3.990000,0.086000,0.004000,0.000000,0.000000,0.000000
5.310000,0.600000,4.050000,0.086000,0.004000,0.000000,0.000000,0.000000
5.310000,0.610000,4.050000,0.080000,0.021000,0.000000,0.000000,0.000000
5.310000,0.660000,4.050000,0.081000,0.010000,0.000000,0.000000,0.000000
5.310000,0.710000,4.050000,0.078000,0.004000,0.000000,0.000000,0.000000
5.310000,0.820000,4.070000,0.078000,0.004000,0.000000,0.000000,0.000000
5.360000,1.000000,4.090000,0.078000,0.004000,0.000000,0.000000,0.000000
5.410000,1.200000,4.110000,0.078000,0.004000,0.000000,0.000000,0.000000
5.430000,1.890000,4.170000,0.078000,0.004000,0.000000,0.000000,0.000000
5.430000,1.910000,4.170000,0.072000,0.023000,0.000000,0.000000,0.000000
5.430000,1.940000,4.170000,0.075000,0.009000,0.000000,0.000000,0.000000
5.430000,1.980000,4.170000,0.076000,0.005000,0.000000,0.000000,0.000000
5.380000,2.040000,4.180000,0.076000,0.005000,0.000000,0.000000,0.000000
5.400000,2.210000,4.200000,0.076000,0.005000,0.000000,0.000000,0.000000
5.420000,2.390000,4.220000,0.076000,0.005000,0.000000,0.000000,0.000000
5.430000,3.100000,4.280000,0.076000,0.005000,0.000000,0.000000,0.000000
5.430000,3.120000,4.280000,0.070000,0.018000,0.000000,0.000000,0.000000
5.430000,3.150000,4.280000,0.071000,0.008000,0.000000,0.000000,0.000000
5.430000,3.200000,4.280000,0.072000,0.004000,0.000000,0.000000,0.000000
5.380000,3.230000,4.290000,0.072000,0.004000,0.000000,0.000000,0.000000
5.430000,3.410000,4.310000,0.072000,0.004000,0.000000,0.000000,0.000000
5.420000,3.580000,4.320000,0.072000,0.004000,0.000000,0.000000,0.000000
5.440000,4.330000,4.390000,0.072000,0.004000,0.000000,0.000000,0.000000
5.440000,4.340000,4.390000,0.068000,0.019000,0.000000,0.000000,0.000000
5.440000,4.400000,4.390000,0.072000,0.008000,0.000000,0.000000,0.000000
5.440000,4.430000,4.390000,0.073000,0.002000,0.000000,0.000000,0.000000
5.420000,4.480000,4.410000,0.073000,0.002000,0.000000,0.000000,0.000000
5.350000,4.570000,4.410000,0.073000,0.002000,0.000000,0.000000,0.000000
5.310000,4.710000,4.430000,0.073000,0.002000,0.000000,0.000000,0.000000
5.340000,5.510000,4.500000,0.073000,0.002000,0.000000,0.000000,0.000000
5.340000,5.520000,4.500000,0.068000,0.018000,0.000000,0.000000,0.000000
5.340000,5.570000,4.500000,0.072000,0.005000,0.000000,0.000000,0.000000
5.340000,5.610000,4.500000,0.072000,0.002000,0.000000,0.000000,0.000000
5.320000,5.660000,4.510000,0.072000,0.002000,0.000000,0.000000,0.000000
5.320000,5.770000,4.510000,0.069000,0.003000,0.000000,0.000000,0.000000
5.400000,5.990000,4.540000,0.069000,0.003000,0.000000,0.000000,0.000000
5.550000,6.240000,4.570000,0.069000,0.003000,0.000000,0.000000,0.000000
5.580000,0.660000,4.630000,0.069000,0.003000,0.000000,0.000000,0.000000
5.580000,0.680000,4.630000,0.063000,0.022000,0.000000,0.000000,0.000000
5.580000,0.720000,4.630000,0.063000,0.011000,0.000000,0.000000,0.000000
5.580000,0.760000,4.630000,0.064000,0.004000,0.000000,0.000000,0.000000
5.540000,0.850000,4.650000,0.064000,0.004000,0.000000,0.000000,0.000000
5.520000,1.000000,4.660000,0.064000,0.004000,0.000000,0.000000,0.000000
5.490000,1.150000,4.670000,0.064000,0.004000,0.000000,0.000000,0.000000
5.450000,1.710000,4.720000,0.064000,0.004000,0.000000,0.000000,0.000000
5.450000,1.730000,4.720000,0.060000,0.014000,0.000000,0.000000,0.000000
5.450000,1.780000,4.720000,0.062000,0.007000,0.000000,0.000000,0.000000
5.450000,1.840000,4.720000,0.063000,0.005000,0.000000,0.000000,0.000000
5.500000,1.930000,4.740000,0.063000,0.005000,0.000000,0.000000,0.000000
5.590000,2.150000,4.760000,0.063000,0.005000,0.000000,0.000000,0.000000
5.690000,2.380000,4.790000,0.063000,0.005000,0.000000,0.000000,0.000000
5.740000,3.200000,4.860000,0.063000,0.005000,0.000000,0.000000,0.000000
5.740000,3.210000,4.860000,0.057000,0.023000,0.000000,0.000000,0.000000
5.740000,3.240000,4.860000,0.058000,0.010000,0.000000,0.000000,0.000000
5.740000,3.260000,4.860000,0.058000,0.003000,0.000000,0.000000,0.000000
5.580000,3.280000,4.870000,0.058000,0.003000,0.000000,0.000000,0.000000
5.490000,3.390000,4.880000,0.058000,0.003000,0.000000,0.000000,0.000000
5.380000,3.490000,4.890000,0.058000,0.003000,0.000000,0.000000,0.000000
5.290000,3.960000,4.930000,0.058000,0.003000,0.000000,0.000000,0.000000
5.290000,3.970000,4.930000,0.059000,0.008000,0.000000,0.000000,0.000000
5.290000,4.000000,4.930000,0.067000,0.003000,0.000000,0.000000,0.000000
5.290000,4.030000,4.930000,0.074000,0.003000,0.000000,0.000000,0.000000
5.230000,4.080000,4.940000,0.074000,0.003000,0.000000,0.000000,0.000000
5.190000,4.180000,4.950000,0.074000,0.003000,0.000000,0.000000,0.000000
5.130000,4.300000,4.960000,0.074000,0.003000,0.000000,0.000000,0.000000
5.140000,5.040000,5.030000,0.074000,0.003000,0.000000,0.000000,0.000000
5.140000,5.050000,5.030000,0.064000,0.015000,0.000000,0.000000,0.000000
5.140000,5.110000,5.030000,0.069000,0.006000,0.000000,0.000000,0.000000
5.140000,5.160000,5.030000,0.072000,0.004000,0.000000,0.000000,0.000000
5.170000,5.210000,5.040000,0.072000,0.004000,0.000000,0.000000,0.000000
5.170000,5.320000,5.040000,0.069000,0.007000,0.000000,0.000000,0.000000
5.310000,5.590000,5.080000,0.069000,0.007000,0.000000,0.000000,0.000000
5.480000,5.850000,5.100000,0.069000,0.007000,0.000000,0.000000,0.000000
5.550000,0.340000,5.170000,0.069000,0.007000,0.000000,0.000000,0.000000
5.550000,0.360000,5.170000,0.065000,0.025000,0.000000,0.000000,0.000000
5.550000,0.400000,5.170000,0.061000,0.010000,0.000000,0.000000,0.000000
5.550000,0.430000,5.170000,0.062000,0.004000,0.000000,0.000000,0.000000
5.480000,0.510000,5.190000,0.062000,0.004000,0.000000,0.000000,0.000000
5.390000,0.610000,5.200000,0.062000,0.004000,0.000000,0.000000,0.000000
5.280000,0.720000,5.210000,0.062000,0.004000,0.000000,0.000000,0.000000
5.180000,1.110000,5.240000,0.062000,0.004000,0.000000,0.000000,0.000000
5.180000,1.130000,5.240000,0.060000,0.010000,0.000000,0.000000,0.000000
5.180000,1.160000,5.240000,0.066000,0.005000,0.000000,0.000000,0.000000
5.180000,1.200000,5.240000,0.070000,0.004000,0.000000,0.000000,0.000000
5.170000,1.280000,5.260000,0.070000,0.004000,0.000000,0.000000,0.000000
5.230000,1.470000,5.270000,0.070000,0.004000,0.000000,0.000000,0.000000
5.320000,1.680000,5.290000,0.070000,0.004000,0.000000,0.000000,0.000000
5.400000,2.550000,5.370000,0.070000,0.004000,0.000000,0.000000,0.000000
5.400000,2.560000,5.370000,0.061000,0.024000,0.000000,0.000000,0.000000
5.400000,2.590000,5.370000,0.062000,0.011000,0.000000,0.000000,0.000000
5.400000,2.640000,5.370000,0.059000,0.008000,0.000000,0.000000,0.000000
5.360000,2.680000,5.380000,0.059000,0.008000,0.000000,0.000000,0.000000
5.390000,2.850000,5.400000,0.059000,0.008000,0.000000,0.000000,0.000000
5.440000,3.040000,5.420000,0.059000,0.008000,0.000000,0.000000,0.000000
5.400000,3.670000,5.470000,0.059000,0.008000,0.000000,0.000000,0.000000
5.400000,3.690000,5.470000,0.060000,0.020000,0.000000,0.000000,0.000000
5.400000,3.720000,5.470000,0.063000,0.009000,0.000000,0.000000,0.000000
5.400000,3.750000,5.470000,0.062000,0.004000,0.000000,0.000000,0.000000
5.330000,3.790000,5.490000,0.062000,0.004000,0.000000,0.000000,0.000000
5.250000,3.870000,5.490000,0.062000,0.004000,0.000000,0.000000,0.000000
5.210000,4.010000,5.510000,0.062000,0.004000,0.000000,0.000000,0.000000
5.150000,4.560000,5.560000,0.062000,0.004000,0.000000,0.000000,0.000000
5.150000,4.580000,5.560000,0.059000,0.012000,0.000000,0.000000,0.000000
5.150000,4.610000,5.560000,0.064000,0.004000,0.000000,0.000000,0.000000
5.150000,4.660000,5.560000,0.068000,0.002000,0.000000,0.000000,0.000000
5.140000,4.710000,5.570000,0.068000,0.002000,0.000000,0.000000,0.000000
5.140000,4.810000,5.570000,0.065000,0.003000,0.000000,0.000000,0.000000
5.260000,5.070000,5.600000,0.065000,0.003000,0.000000,0.000000,0.000000
5.400000,5.310000,5.620000,0.065000,0.003000,0.000000,0.000000,0.000000
5.460000,6.040000,5.690000,0.065000,0.003000,0.000000,0.000000,0.000000
5.460000,6.060000,5.690000,0.061000,0.021000,0.000000,0.000000,0.000000
5.460000,6.090000,5.690000,0.062000,0.009000,0.000000,0.000000,0.000000
5.460000,6.110000,5.690000,0.062000,0.004000,0.000000,0.000000,0.000000
5.350000,6.180000,5.700000,0.062000,0.004000,0.000000,0.000000,0.000000
5.210000,6.260000,5.710000,0.062000,0.004000,0.000000,0.000000,0.000000
5.040000,0.030000,5.710000,0.062000,0.004000,0.000000,0.000000,0.000000
4.910000,0.300000,5.740000,0.062000,0.004000,0.000000,0.000000,0.000000
4.910000,0.310000,5.740000,0.061000,0.009000,0.000000,0.000000,0.000000
4.910000,0.330000,5.740000,0.076000,0.003000,0.000000,0.000000,0.000000
4.910000,0.340000,5.740000,0.083000,0.001000,0.000000,0.000000,0.000000
4.860000,0.440000,5.750000,0.083000,0.001000,0.000000,0.000000,0.000000
4.850000,0.580000,5.760000,0.083000,0.001000,0.000000,0.000000,0.000000
4.880000,0.740000,5.780000,0.083000,0.001000,0.000000,0.000000,0.000000
4.870000,1.310000,5.830000,0.083000,0.001000,0.000000,0.000000,0.000000
4.870000,1.330000,5.830000,0.078000,0.014000,0.000000,0.000000,0.000000
4.870000,1.370000,5.830000,0.080000,0.007000,0.000000,0.000000,0.000000
4.870000,1.400000,5.830000,0.081000,0.004000,0.000000,0.000000,0.000000
4.870000,1.460000,5.840000,0.081000,0.004000,0.000000,0.000000,0.000000
4.980000,1.660000,5.860000,0.081000,0.004000,0.000000,0.000000,0.000000
5.140000,1.900000,5.890000,0.081000,0.004000,0.000000,0.000000,0.000000
5.200000,2.740000,5.960000,0.081000,0.004000,0.000000,0.000000,0.000000
5.200000,2.760000,5.960000,0.073000,0.020000,0.000000,0.000000,0.000000
5.200000,2.780000,5.960000,0.072000,0.010000,0.000000,0.000000,0.000000
5.200000,2.810000,5.960000,0.072000,0.006000,0.000000,0.000000,0.000000
5.110000,2.840000,5.970000,0.072000,0.006000,0.000000,0.000000,0.000000
5.020000,2.910000,5.980000,0.072000,0.006000,0.000000,0.000000,0.000000
